label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.0,0.0,0.0742613673210144,-0.053999900817871094,0.11500054597854614,-0.17594587802886963,0.12298259139060974,-0.2770049571990967,0.10300034284591675,-0.35434556007385254,0.05177789926528931,-0.323971152305603,0.06896844506263733,-0.3457564562559128,0.08381599187850952,-0.24563667178153992,0.08447158336639404,-0.17940133810043335,-0.004811525344848633,-0.31576117873191833,0.024496078491210938,-0.30402982234954834,0.04410761594772339,-0.19500213861465454,0.04925534129142761,-0.13599485158920288,-0.054780930280685425,-0.27726247906684875,-0.014676645398139954,-0.2158370018005371,0.009324073791503906,-0.12185323238372803,0.017334342002868652,-0.08392155170440674,-0.09572477638721466,-0.22265636920928955,-0.05345363914966583,-0.15133962035179138,-0.029853910207748413,-0.08890151977539062,-0.02035018801689148,-0.07687091827392578
A,0.0,0.0,0.07486820220947266,-0.05341726541519165,0.11572462320327759,-0.17536425590515137,0.12422627210617065,-0.2753564715385437,0.1077609658241272,-0.3528025895357132,0.05042386054992676,-0.3221403956413269,0.06959700584411621,-0.34660860896110535,0.08560705184936523,-0.2476697564125061,0.08605954051017761,-0.1816195547580719,-0.00503423810005188,-0.312539666891098,0.026041269302368164,-0.30162614583969116,0.0471576452255249,-0.19163420796394348,0.05067676305770874,-0.13435405492782593,-0.0533314049243927,-0.2730417847633362,-0.013005763292312622,-0.21529686450958252,0.011711090803146362,-0.12222066521644592,0.017863839864730835,-0.08647045493125916,-0.09274488687515259,-0.21785998344421387,-0.0501847118139267,-0.15116766095161438,-0.02748425304889679,-0.09020689129829407,-0.021181613206863403,-0.07959061861038208
B,0.0,0.0,-0.06625479459762573,-0.03367781639099121,-0.11134296655654907,-0.10912811756134033,-0.10065293312072754,-0.16481870412826538,-0.06322789192199707,-0.14006346464157104,-0.05821037292480469,-0.23313874006271362,-0.0572698712348938,-0.3230871260166168,-0.0545690655708313,-0.3781348168849945,-0.05118602514266968,-0.4273558259010315,-0.020798444747924805,-0.24295425415039062,-0.02097141742706299,-0.3434697389602661,-0.019255995750427246,-0.4051172137260437,-0.018273472785949707,-0.45947811007499695,0.013026535511016846,-0.23235678672790527,0.012160122394561768,-0.3247252106666565,0.010824441909790039,-0.381270170211792,0.008798599243164062,-0.4283015727996826,0.0475618839263916,-0.20539015531539917,0.04560655355453491,-0.2812665104866028,0.04168975353240967,-0.3274335563182831,0.03666025400161743,-0.36721575260162354
B,0.0,0.0,-0.06467545032501221,-0.03244650363922119,-0.10921362042427063,-0.10722547769546509,-0.10040950775146484,-0.1643925905227661,-0.0649825930595398,-0.1408957839012146,-0.058017194271087646,-0.23208439350128174,-0.05675381422042847,-0.32188624143600464,-0.05331939458847046,-0.3767338991165161,-0.04906958341598511,-0.42549675703048706,-0.02037036418914795,-0.24087387323379517,-0.019638657569885254,-0.3407618999481201,-0.017176926136016846,-0.4019361138343811,-0.015105128288269043,-0.45541679859161377,0.013379335403442383,-0.22976022958755493,0.013393402099609375,-0.32104232907295227,0.012731790542602539,-0.37709707021713257,0.011548340320587158,-0.4237704873085022,0.04776543378829956,-0.20264047384262085,0.045811474323272705,-0.27792778611183167,0.04228490591049194,-0.3231655955314636,0.03796589374542236,-0.36258870363235474
B,0.0,0.0,-0.06472688913345337,-0.03282397985458374,-0.1083073616027832,-0.10893750190734863,-0.09673941135406494,-0.1646355390548706,-0.05984312295913696,-0.13850432634353638,-0.056298017501831055,-0.23168092966079712,-0.05588310956954956,-0.32177653908729553,-0.05243045091629028,-0.3769513666629791,-0.04802590608596802,-0.42587268352508545,-0.01921325922012329,-0.2406783103942871,-0.018773794174194336,-0.34073972702026367,-0.016741037368774414,-0.40176457166671753,-0.0148354172706604,-0.4548669457435608,0.01382225751876831,-0.22969019412994385,0.0138130784034729,-0.3210013508796692,0.01234424114227295,-0.37743908166885376,0.010790884494781494,-0.4244299530982971,0.04730504751205444,-0.2024550437927246,0.04529637098312378,-0.2777293920516968,0.04142671823501587,-0.32363763451576233,0.037061214447021484,-0.3638118505477905
B,0.0,0.0,-0.06566137075424194,-0.03172290325164795,-0.10971391201019287,-0.10771918296813965,-0.09905734658241272,-0.16515755653381348,-0.06228429079055786,-0.1401084065437317,-0.057054221630096436,-0.23187971115112305,-0.056555747985839844,-0.3214486539363861,-0.05376887321472168,-0.3767818510532379,-0.0502200722694397,-0.4260050356388092,-0.02010643482208252,-0.24160468578338623,-0.0203324556350708,-0.34139788150787354,-0.01913630962371826,-0.4025602340698242,-0.01819247007369995,-0.45590275526046753,0.012869536876678467,-0.23094779253005981,0.012067258358001709,-0.32190072536468506,0.010051608085632324,-0.37862181663513184,0.00785064697265625,-0.42621147632598877,0.04661458730697632,-0.2038390040397644,0.044356584548950195,-0.2779901623725891,0.04002124071121216,-0.3242267072200775,0.03510528802871704,-0.36492615938186646
B,0.0,0.0,-0.06381934881210327,-0.032553672790527344,-0.1065095067024231,-0.11005944013595581,-0.09506422281265259,-0.16702502965927124,-0.057838261127471924,-0.1403447389602661,-0.05550336837768555,-0.23198509216308594,-0.054656147956848145,-0.32138651609420776,-0.05122798681259155,-0.3762134909629822,-0.04688209295272827,-0.42503470182418823,-0.018153727054595947,-0.2411220669746399,-0.01771247386932373,-0.3407137989997864,-0.01601165533065796,-0.40198954939842224,-0.014481723308563232,-0.45514971017837524,0.015294909477233887,-0.23018968105316162,0.014920711517333984,-0.3207845687866211,0.013374567031860352,-0.37717205286026,0.011628925800323486,-0.4246399700641632,0.04915428161621094,-0.20287656784057617,0.04651224613189697,-0.2774222791194916,0.0426335334777832,-0.3231460154056549,0.038495540618896484,-0.3635108470916748
B,0.0,0.0,-0.028552234172821045,-0.07436573505401611,-0.016814380884170532,-0.15066641569137573,-0.0030716657638549805,-0.19731509685516357,0.0022798776626586914,-0.20570117235183716,0.049162864685058594,-0.22133135795593262,0.08013039827346802,-0.2983241677284241,0.10286575555801392,-0.35023537278175354,0.12497687339782715,-0.39033520221710205,0.06239122152328491,-0.21549707651138306,0.09584552049636841,-0.30428752303123474,0.1223914623260498,-0.36210858821868896,0.1479930877685547,-0.41001325845718384,0.07222181558609009,-0.19590109586715698,0.10711908340454102,-0.28281641006469727,0.13145560026168823,-0.3376571536064148,0.1530589461326599,-0.38356897234916687,0.0796823501586914,-0.16633570194244385,0.10742652416229248,-0.23049378395080566,0.12444877624511719,-0.2768016755580902,0.13839077949523926,-0.31802457571029663
B,0.0,0.0,-0.03041285276412964,-0.07327640056610107,-0.018823742866516113,-0.15348714590072632,-0.003973245620727539,-0.20353710651397705,-0.0004963874816894531,-0.20661312341690063,0.04836815595626831,-0.22412216663360596,0.07943159341812134,-0.30192428827285767,0.10191482305526733,-0.35359102487564087,0.12374979257583618,-0.3930627703666687,0.06240260601043701,-0.21694093942642212,0.09617668390274048,-0.306955486536026,0.12271690368652344,-0.36453235149383545,0.1482521891593933,-0.41145023703575134,0.07254183292388916,-0.19570386409759521,0.10779762268066406,-0.2838932275772095,0.1320146918296814,-0.33817529678344727,0.15381991863250732,-0.38368427753448486,0.07992488145828247,-0.16426581144332886,0.1072348952293396,-0.2284528613090515,0.12391561269760132,-0.2747770845890045,0.1380954384803772,-0.316228985786438
B,0.0,0.0,-0.030795305967330933,-0.07352948188781738,-0.02075374126434326,-0.15328854322433472,-0.006014525890350342,-0.20502078533172607,-0.0005576014518737793,-0.20872318744659424,0.0469478964805603,-0.22443222999572754,0.07832229137420654,-0.3033556044101715,0.10079944133758545,-0.356284499168396,0.1229088306427002,-0.39685678482055664,0.06156712770462036,-0.21797770261764526,0.095406174659729,-0.31002095341682434,0.12175619602203369,-0.36885470151901245,0.1471245288848877,-0.4171469211578369,0.07270747423171997,-0.197515070438385,0.10749930143356323,-0.28729015588760376,0.13179939985275269,-0.342241108417511,0.15342748165130615,-0.388241171836853,0.08107173442840576,-0.16626256704330444,0.10781025886535645,-0.2312905192375183,0.1241617202758789,-0.2777823209762573,0.13774323463439941,-0.31899112462997437
B,0.0,0.0,-0.032346874475479126,-0.07397812604904175,-0.021386921405792236,-0.154055655002594,-0.0058342814445495605,-0.20594024658203125,-0.0021460652351379395,-0.20836025476455688,0.04680293798446655,-0.22458922863006592,0.0777578353881836,-0.3024786114692688,0.10020959377288818,-0.35484811663627625,0.12230890989303589,-0.3953458070755005,0.06170046329498291,-0.21780914068222046,0.09521293640136719,-0.3089621067047119,0.12162899971008301,-0.36773598194122314,0.14747631549835205,-0.41642463207244873,0.07272058725357056,-0.19691091775894165,0.10753071308135986,-0.28587037324905396,0.13145923614501953,-0.34095412492752075,0.15297889709472656,-0.38740772008895874,0.08094590902328491,-0.16579079627990723,0.1077623963356018,-0.23190104961395264,0.1242033839225769,-0.2782556712627411,0.13787871599197388,-0.31931936740875244
B,0.0,0.0,0.09182223677635193,-0.02243673801422119,0.16898640990257263,-0.09735828638076782,0.17467281222343445,-0.1768748164176941,0.13112130761146545,-0.17728006839752197,0.13954833149909973,-0.2937604784965515,0.14765921235084534,-0.4278097152709961,0.15186765789985657,-0.5102540850639343,0.1564340889453888,-0.5857378244400024,0.08991089463233948,-0.31118160486221313,0.10713347792625427,-0.4641914963722229,0.11924266815185547,-0.5649767220020294,0.12852004170417786,-0.6542425453662872,0.04081606864929199,-0.3008681535720825,0.05690723657608032,-0.4471554160118103,0.07057160139083862,-0.5394282639026642,0.08164379000663757,-0.6227811574935913,-0.013423413038253784,-0.26966774463653564,-0.0001520216464996338,-0.3879334032535553,0.014382541179656982,-0.4596051275730133,0.02964898943901062,-0.5285151898860931
B,0.0,0.0,0.09022572636604309,-0.019655704498291016,0.1655658781528473,-0.09200787544250488,0.17086800932884216,-0.17125052213668823,0.13168829679489136,-0.1734253168106079,0.13834741711616516,-0.29138684272766113,0.14571121335029602,-0.42505425214767456,0.14962634444236755,-0.5073933899402618,0.15427681803703308,-0.5827697813510895,0.08887764811515808,-0.3083943724632263,0.10521069169044495,-0.46078136563301086,0.1167261004447937,-0.5612696707248688,0.1255238950252533,-0.6500447392463684,0.039860278367996216,-0.29783791303634644,0.05416938662528992,-0.4434441924095154,0.06725773215293884,-0.5344831943511963,0.07785296440124512,-0.6164371371269226,-0.014220446348190308,-0.26650017499923706,-0.0011729598045349121,-0.38362523913383484,0.013010412454605103,-0.45380258560180664,0.0276491641998291,-0.5210761427879333
B,0.0,0.0,0.08822649717330933,-0.020455360412597656,0.16183936595916748,-0.09186214208602905,0.1668066382408142,-0.17147397994995117,0.1299733817577362,-0.1792747974395752,0.1348988115787506,-0.2919396758079529,0.14072471857070923,-0.42591220140457153,0.14439904689788818,-0.5086424946784973,0.14856362342834473,-0.5839681625366211,0.0841379463672638,-0.30818164348602295,0.0991220474243164,-0.46137481927871704,0.11013057827949524,-0.5620300471782684,0.11918249726295471,-0.6506422162055969,0.03401675820350647,-0.29738283157348633,0.04821014404296875,-0.44364476203918457,0.06061568856239319,-0.5356973707675934,0.0715775191783905,-0.6187864542007446,-0.020792007446289062,-0.2655453681945801,-0.008629411458969116,-0.38339370489120483,0.005292713642120361,-0.45421212911605835,0.020933479070663452,-0.5223928689956665
B,0.0,0.0,0.09629949927330017,-0.03928869962692261,0.1564730405807495,-0.15112054347991943,0.1742379069328308,-0.23196393251419067,0.14673438668251038,-0.23373264074325562,0.11836472153663635,-0.3356608748435974,0.11745783686637878,-0.46398797631263733,0.12154021859169006,-0.5449031293392181,0.12692826986312866,-0.6201750040054321,0.08554351329803467,-0.3428698778152466,0.08782127499580383,-0.4898686110973358,0.09793514013290405,-0.58967724442482,0.10469374060630798,-0.6796083152294159,0.050023794174194336,-0.3186493515968323,0.05408567190170288,-0.46429145336151123,0.0637422502040863,-0.5533304512500763,0.07034656405448914,-0.6375541388988495,0.01486891508102417,-0.2732643485069275,0.02038523554801941,-0.3851049542427063,0.030046582221984863,-0.46150273084640503,0.03970670700073242,-0.5387454330921173
B,0.0,0.0,0.10372152924537659,-0.044823527336120605,0.15938222408294678,-0.14853167533874512,0.17536577582359314,-0.2201913595199585,0.14918559789657593,-0.2189650535583496,0.11924704909324646,-0.33242321014404297,0.11753416061401367,-0.462708055973053,0.12229844927787781,-0.5450742840766907,0.12807267904281616,-0.621638149023056,0.08387640118598938,-0.3328079581260681,0.08592382073402405,-0.4853816628456116,0.09588611125946045,-0.5886458456516266,0.10188212990760803,-0.6790760457515717,0.04727905988693237,-0.3023442029953003,0.04842489957809448,-0.4506755471229553,0.057666242122650146,-0.5421008765697479,0.06496948003768921,-0.6253807246685028,0.015400618314743042,-0.2505239248275757,0.021361827850341797,-0.36510151624679565,0.030233174562454224,-0.44175881147384644,0.039131343364715576,-0.5159983038902283
B,0.0,0.0,0.09282466769218445,-0.03781163692474365,0.15083152055740356,-0.15082544088363647,0.17126622796058655,-0.23125213384628296,0.15100827813148499,-0.23758822679519653,0.11453866958618164,-0.3431125283241272,0.11374792456626892,-0.4745853543281555,0.11772531270980835,-0.5577304065227509,0.1232289969921112,-0.6344065964221954,0.08025437593460083,-0.3491249680519104,0.08210057020187378,-0.4980171322822571,0.09173998236656189,-0.5995379090309143,0.09957042336463928,-0.691663533449173,0.04377704858779907,-0.3228774070739746,0.045866578817367554,-0.4701743721961975,0.05467328429222107,-0.5592568516731262,0.06126067042350769,-0.6438650786876678,0.007681906223297119,-0.2740359902381897,0.011537134647369385,-0.3868647813796997,0.020504415035247803,-0.46285176277160645,0.029724210500717163,-0.5400874614715576
C,0.0,0.0,0.1059018075466156,0.005974531173706055,0.17093631625175476,-0.016781389713287354,0.22453701496124268,-0.015842199325561523,0.2776641845703125,-0.026387274265289307,0.15574759244918823,-0.18896698951721191,0.21131795644760132,-0.24795213341712952,0.2580081820487976,-0.25637000799179077,0.29399019479751587,-0.24863123893737793,0.13974344730377197,-0.21053668856620789,0.20208343863487244,-0.28722745180130005,0.25772905349731445,-0.28740203380584717,0.2925795912742615,-0.24898231029510498,0.12260538339614868,-0.22307181358337402,0.18227618932724,-0.302623450756073,0.23938336968421936,-0.2939569652080536,0.27693289518356323,-0.25896522402763367,0.10740965604782104,-0.21887677907943726,0.16443666815757751,-0.28592345118522644,0.21229982376098633,-0.28760403394699097,0.24783006310462952,-0.2663707733154297
C,0.0,0.0,0.11081445217132568,0.0038471221923828125,0.17698362469673157,-0.021153807640075684,0.23050332069396973,-0.021112680435180664,0.2843753695487976,-0.03271186351776123,0.15690168738365173,-0.1949824094772339,0.21258485317230225,-0.25610634684562683,0.26030123233795166,-0.26562678813934326,0.297177791595459,-0.25973081588745117,0.14043653011322021,-0.21752578020095825,0.2028493881225586,-0.2950698137283325,0.2602882385253906,-0.29666194319725037,0.2966979742050171,-0.25887638330459595,0.12436115741729736,-0.23108628392219543,0.1842377781867981,-0.3104107975959778,0.24273008108139038,-0.301723450422287,0.28114867210388184,-0.26654186844825745,0.11137333512306213,-0.2285052239894867,0.17003482580184937,-0.29384100437164307,0.21876978874206543,-0.29470908641815186,0.2543066740036011,-0.2728347182273865
C,0.0,0.0,0.11225144565105438,0.002772212028503418,0.1777358204126358,-0.020242273807525635,0.23237396776676178,-0.01958620548248291,0.28573010861873627,-0.031815528869628906,0.15939004719257355,-0.1934458315372467,0.21672610938549042,-0.2569117248058319,0.26372502744197845,-0.26531481742858887,0.3005172461271286,-0.2580442428588867,0.14293022453784943,-0.21489375829696655,0.2067694216966629,-0.29470205307006836,0.2631724327802658,-0.29590892791748047,0.29932086169719696,-0.2586401104927063,0.1251755803823471,-0.2270793318748474,0.18546120822429657,-0.30838802456855774,0.24293668568134308,-0.3014162480831146,0.2812602370977402,-0.267967164516449,0.10924391448497772,-0.2225879728794098,0.16739822924137115,-0.29000139236450195,0.21537058055400848,-0.29407042264938354,0.2507142573595047,-0.2747810184955597
C,0.0,0.0,0.08432777225971222,0.0033303499221801758,0.16476117074489594,-0.023417532444000244,0.2303491085767746,-0.03058028221130371,0.28569768369197845,-0.051668524742126465,0.163425013422966,-0.18933022022247314,0.21356435120105743,-0.25808465480804443,0.2543625086545944,-0.2794785499572754,0.2899452894926071,-0.2827639579772949,0.13730819523334503,-0.21935158967971802,0.19128848612308502,-0.3036246597766876,0.2342114895582199,-0.3191831111907959,0.26900897920131683,-0.3032349944114685,0.1040164977312088,-0.23302504420280457,0.15350346267223358,-0.3218614459037781,0.19352371990680695,-0.3361659348011017,0.2261442393064499,-0.3172759413719177,0.06586961448192596,-0.23287034034729004,0.10824541747570038,-0.3013269901275635,0.1482165902853012,-0.32540959119796753,0.1852511614561081,-0.32276999950408936
C,0.0,0.0,0.0855637788772583,0.004983961582183838,0.16582012176513672,-0.019381225109100342,0.2315022051334381,-0.02641063928604126,0.2874678373336792,-0.05017906427383423,0.16267386078834534,-0.18491339683532715,0.21271154284477234,-0.25300922989845276,0.25425559282302856,-0.2759024202823639,0.2904881238937378,-0.28103315830230713,0.13659292459487915,-0.21582892537117004,0.19077816605567932,-0.300892174243927,0.23525837063789368,-0.3181975185871124,0.2710481882095337,-0.3021399974822998,0.10315215587615967,-0.23055732250213623,0.15328055620193481,-0.31992483139038086,0.19422844052314758,-0.33483633399009705,0.2267816662788391,-0.3146013021469116,0.06546229124069214,-0.2312850058078766,0.10848960280418396,-0.30040255188941956,0.14869970083236694,-0.3237548768520355,0.1849035620689392,-0.3186490535736084
C,0.0,0.0,0.1032339334487915,-0.03467005491256714,0.1567072868347168,-0.08749282360076904,0.20080503821372986,-0.11745256185531616,0.24885785579681396,-0.13792479038238525,0.10493910312652588,-0.2414754331111908,0.15961384773254395,-0.3031211793422699,0.2104591727256775,-0.3165227770805359,0.24853044748306274,-0.31370675563812256,0.09025359153747559,-0.26028403639793396,0.16622096300125122,-0.3417380452156067,0.22560334205627441,-0.332987904548645,0.2620141804218292,-0.2956807613372803,0.08342164754867554,-0.26798945665359497,0.15732398629188538,-0.35257309675216675,0.21999239921569824,-0.33493727445602417,0.25732824206352234,-0.2979024350643158,0.08932694792747498,-0.26006075739860535,0.15039509534835815,-0.33271345496177673,0.2013111114501953,-0.33308935165405273,0.23641428351402283,-0.3114910125732422
C,0.0,0.0,0.10163097083568573,-0.03425079584121704,0.15580417215824127,-0.08888381719589233,0.20063461363315582,-0.11759603023529053,0.24714381992816925,-0.13712668418884277,0.10506238043308258,-0.24608439207077026,0.1614411622285843,-0.30814799666404724,0.2120361477136612,-0.3189161419868469,0.24982993304729462,-0.31313276290893555,0.09042377769947052,-0.2625930607318878,0.16691042482852936,-0.34668007493019104,0.226847842335701,-0.33687180280685425,0.263707235455513,-0.29994434118270874,0.08351115882396698,-0.26700302958488464,0.15691392123699188,-0.3554726839065552,0.2196304351091385,-0.3381417691707611,0.2574164718389511,-0.30160629749298096,0.08942915499210358,-0.25536322593688965,0.14881570637226105,-0.3330049216747284,0.19893403351306915,-0.3363942503929138,0.23447073996067047,-0.3170166611671448
